123 123
181.9602525816197 42.8642876563444 -64.24876868651758
180.47793791257 43.32102300063912 -62.40495589595649
178.9957519332687 43.77743946140629 -60.5624304187911
177.5138556809128 44.23313800057358 -58.7228031474384
176.0324239104801 44.68768558843863 -56.88782219645981
174.5516578121634 45.14058369082113 -55.05950011800452
173.0717918339246 45.59125136328842 -53.24018214939642
171.5930947192992 46.03902267955297 -51.43255659453583
170.1158683903317 46.48314949947323 -49.63964364964562
168.6404458288351 46.92280671913417 -47.86477420901827
167.167187861903 47.35710023610912 -46.11155770973956
165.6964784428584 47.785078642912 -44.38383492593236
164.2287180007018 48.20574970656557 -42.68561144174088
162.764314498549 48.61810252511876 -41.02096820682048
161.3036719861645 49.02113589361355 -39.39394702465781
159.8471766598111 49.41389284672775 -37.80841110602086
158.3951807594124 49.79550056039656 -36.26788398854355
156.9479850276393 50.16521381687838 -34.77537407089848
155.5058208667328 50.52245921880567 -33.33319612336391
154.0688336257825 50.86687660205408 -31.94280410658723
152.6370684780418 51.19835403069462 -30.60464989910003
151.2104600562706 51.51705347983594 -29.31807961724269
149.78882661172 51.82342530922031 -28.08127518613999
148.3718694641661 52.11820962599884 -26.89124883825676
146.959179540908 52.40242008158586 -25.74390852451539
145.5502549824355 52.67730024613749 -24.63423402786721
144.144535755609 52.94423783969248 -23.55662320696242
142.7414599029324 53.20462535070229 -22.50545467065822
141.3405385531506 53.45967416540393 -21.47583812643282
139.9414345112909 53.71021982760456 -20.4644005347838
138.5440193874339 53.95658047787933 -19.4698575815724
137.148386300475 54.19852537460523 -18.4931407566925
135.7548115727886 54.43536981170493 -17.53701417691955
134.3636811169318 54.66615752686155 -16.60533821503979
132.9754107235144 54.88985822218879 -15.70227212092775
131.5903861346777 55.10551605764621 -14.83167456266301
130.2089326259668 55.31232502487538 -13.99679934694276
128.8313075585432 55.50964740225649 -13.20022091713927
127.4577026854031 55.69700804027289 -12.44385742293705
126.0882467326267 55.87408796537002 -11.72899654116388
124.7230062885305 56.0407221767023 -11.05630437019185
123.3619878420353 56.19689459521126 -10.42584582019945
122.0051439992858 56.3427226593092 -9.837146799463842
120.6523847199243 56.47842948223709 -9.289306613407725
119.3035925039056 56.60430622027795 -8.781149881834507
117.9586397001489 56.72066918321926 -8.311399681381992
116.6174059061216 56.82781671948888 -7.878851597600484
115.279793189343 56.92599149841638 -7.482525989176124
113.94573664738 57.01535434335474 -7.121773622021709
112.6152081085347 57.09597506165525 -6.796312688111321
111.2882119379387 57.16784283685158 -6.506186852866212
109.9647739126503 57.2308937953305 -6.251653970179722
108.6449263638018 57.28504782297731 -6.033037455864259
107.3286942539329 57.33024306449508 -5.85058701599295
106.0160866649007 57.36645701572596 -5.704393498488725
104.7070961473179 57.39370813569283 -5.594382385403859
103.4017053259668 57.4120394788803 -5.520379868407934
102.0998974460879 57.42149256232497 -5.482218345756159
100.8016663637791 57.42208261015438 -5.47983635857275
99.50702220517886 57.41378453055873 -5.513335200969127
98.21599102574086 57.39653376008161 -5.582975511690767
96.92860925726302 57.37024002346513 -5.689121726460832
95.64491551574619 57.33480763315967 -5.832160130090308
94.36494287194978 57.29015464230727 -6.01242153705352
93.08871399258254 57.23622488450556 -6.230132687693305
91.81624019300489 57.17299032113922 -6.485406772180985
90.5475241207873 57.10044439172552 -6.778270274773912
89.28256498225321 57.01858906293327 -7.108715256134782
88.0213649520816 56.92741894606851 -7.476763470075342
86.76393540512422 56.82690585510082 -7.882528701867255
85.51030170876496 56.7169869315571 -8.326264707328898
84.26050562210259 56.5975586995277 -8.808389212406228
83.01460504011993 56.46847769959564 -9.329481354040651
81.77267173007547 56.32956609788883 -9.890259036766178
80.53478825193713 56.18061931701308 -10.49154812709379
79.30104490740681 56.02141359613771 -11.1342519338962
78.07153646680911 55.85171410152148 -11.81931846671218
76.84635745072089 55.67128661827886 -12.54769323679358
75.62559479043398 55.47991573720097 -13.32024583801364
74.40931785415739 55.27742956907858 -14.13767017665181
73.19756730346049 55.06372735759814 -15.00037299981435
71.99034512012048 54.83880419206443 -15.90837413167661
70.78760816432535 54.6027669696895 -16.86124203469291
69.58926711482931 54.35583702180847 -17.85808320772692
68.39519166174463 54.09833724653194 -18.89759413075202
67.20522080190571 53.83066659760598 -19.97816425176603
66.01917363723905 53.55327332686406 -21.09798400538993
64.83685238180328 53.2666475330075 -22.25507489298623
63.65802845263474 52.97135562744509 -23.44715034616159
62.48240850483123 52.66812449680245 -24.67127596783694
61.30959115598043 52.35794873653859 -25.92343663666426
60.13904185141695 52.04215293294917 -27.19828507837021
